"X.U.FEFF.observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
76,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Adeloneivaia","subungulata","male","metabolic rate",0.306,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
77,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Adeloneivaia","boisduvalii","","body mass",1.648,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
77,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Adeloneivaia","boisduvalii","","metabolic rate",0.322,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
78,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Adeloneivaia","boisduvalii","female","body mass",1.381,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
78,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Adeloneivaia","boisduvalii","female","metabolic rate",0.374,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
79,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Adeloneivaia","boisduvalii","","body mass",0.802,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
80,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Adeloneivaia","boisduvalii","male","body mass",0.427,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
80,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Adeloneivaia","boisduvalii","male","metabolic rate",0.32,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
81,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Adeloneivaia","boisduvalii","male","body mass",0.694,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
81,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Adeloneivaia","boisduvalii","male","metabolic rate",0.21,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
82,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Adeloneivaia","boisduvalii","female","body mass",1.02,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
82,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Adeloneivaia","boisduvalii","female","metabolic rate",0.26,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
83,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Rhescyntis","hippodamia","male","body mass",1.142,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
84,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Titaea","tamerlan","male","body mass",1.07,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
85,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Rothschildea","orizaba","female","body mass",0.891,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
86,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Rothschildea","orizaba","","body mass",1.132,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
87,"Arthropoda","Insecta","Lepidoptera","Saturniidae","Rothschildea","orizaba","","body mass",1.199,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
88,"Arthropoda","Insecta","Lepidoptera","Cossidae","Neocossus","sp.","","body mass",1.737,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
88,"Arthropoda","Insecta","Lepidoptera","Cossidae","Neocossus","sp.","","metabolic rate",1.201,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
89,"Arthropoda","Insecta","Lepidoptera","Cossidae","Neocossus","sp.","male","body mass",1.607,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
89,"Arthropoda","Insecta","Lepidoptera","Cossidae","Neocossus","sp.","male","metabolic rate",0.624,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
90,"Arthropoda","Insecta","Lepidoptera","Cossidae","Neocossus","sp.","","body mass",3.107,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
90,"Arthropoda","Insecta","Lepidoptera","Cossidae","Neocossus","sp.","","metabolic rate",0.732,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
91,"Arthropoda","Insecta","Lepidoptera","Cossidae","Neocossus","sp.","male","body mass",0.856,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
91,"Arthropoda","Insecta","Lepidoptera","Cossidae","Neocossus","sp.","male","metabolic rate",0.268,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
92,"Arthropoda","Insecta","Lepidoptera","Cossidae","Neocossus","sp.","female","body mass",1.624,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
92,"Arthropoda","Insecta","Lepidoptera","Cossidae","Neocossus","sp.","female","metabolic rate",0.279,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
93,"Arthropoda","Insecta","Lepidoptera","Cossidae","Neocossus","sp.","female","body mass",1.146,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
93,"Arthropoda","Insecta","Lepidoptera","Cossidae","Neocossus","sp.","female","metabolic rate ",0.499,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
94,"Arthropoda","Insecta","Lepidoptera","Cossidae","Neocossus","sp.","","body mass",1.872,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
94,"Arthropoda","Insecta","Lepidoptera","Cossidae","Neocossus","sp.","","metabolic rate ",0.522,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
95,"Arthropoda","Insecta","Lepidoptera","Cossidae","Neocossus","sp.","","body mass",2.224,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
95,"Arthropoda","Insecta","Lepidoptera","Cossidae","Neocossus","sp.","","metabolic rate ",1.182,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
96,"Arthropoda","Insecta","Lepidoptera","Megalpygidae","Megalpyge","sp.","female","body mass",0.218,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
97,"Arthropoda","Insecta","Lepidoptera","Megalpygidae","Megalpyge","sp.","female","body mass",0.627,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
97,"Arthropoda","Insecta","Lepidoptera","Megalpygidae","Megalpyge","sp.","female","metabolic rate ",0.258,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
98,"Arthropoda","Insecta","Lepidoptera","Pyralidae","Genus","sp.","female","body mass",5.958,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
98,"Arthropoda","Insecta","Lepidoptera","Pyralidae","Genus","sp.","female","metabolic rate ",2.832,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
99,"Arthropoda","Insecta","Lepidoptera","Notodontidae","Lirimiris","sp.","male","body mass",0.564,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
99,"Arthropoda","Insecta","Lepidoptera","Notodontidae","Lirimiris","sp.","male","metabolic rate ",0.292,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
100,"Arthropoda","Insecta","Lepidoptera","Notodontidae","Hapigia","simplex","male","body mass",0.478,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
100,"Arthropoda","Insecta","Lepidoptera","Notodontidae","Hapigia","simplex","male","metabolic rate ",0.262,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
101,"Arthropoda","Insecta","Lepidoptera","Notodontidae","Apetaloides","firmiana","male","body mass",0.169,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
101,"Arthropoda","Insecta","Lepidoptera","Notodontidae","Apetaloides","firmiana","male","metabolic rate ",0.137,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
102,"Arthropoda","Insecta","Lepidoptera","Lasiocampidae","Euglyphis","sp.","male","body mass",0.087,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
102,"Arthropoda","Insecta","Lepidoptera","Lasiocampidae","Euglyphis","sp.","male","metabolic rate ",0.068,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
103,"Arthropoda","Insecta","Lepidoptera","Lasiocampidae","Artace","sp.","","body mass",0.119,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
103,"Arthropoda","Insecta","Lepidoptera","Lasiocampidae","Artace","sp.","","metabolic rate ",0.042,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
104,"Arthropoda","Insecta","Lepidoptera","Lasiocampidae","Artace","sp.","male","body mass",0.141,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
105,"Arthropoda","Insecta","Lepidoptera","Lasiocampidae","Artace","sp.","male","body mass",0.145,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
105,"Arthropoda","Insecta","Lepidoptera","Lasiocampidae","Artace","sp.","male","metabolic rate",0.067,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
106,"Arthropoda","Insecta","Lepidoptera","Lasiocampidae","Artace","sp.","","body mass",0.14,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
107,"Arthropoda","Insecta","Lepidoptera","Lasiocampidae","Artace","sp.","","body mass",0.097,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
108,"Arthropoda","Insecta","Lepidoptera","Noctuidae","Genus","sp.","male","body mass",0.401,"g",,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","",""
108,"Arthropoda","Insecta","Lepidoptera","Noctuidae","Genus","sp.","male","metabolic rate",0.241,"(O2) cm3/h",23,,1,"",25,"Bartholomew & Casey, 1978",1978,"Bartholomew, G. A., & Casey, T. M. (1978). Oxygen Consumption of Moths During Rest, Pre-Flight Warm-Up, and Flight In Relation to Body Size and Wing Morphology. Journal of Experimental Biology, 76(1), 11-25.","not specified","measured at resting and active state"
