"X.U.FEFF.observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
191,"Chordata","Mammalia","Peramelemorphia","Peramelidae","Peroryctes","raffrayana",,"brain size",6.33,"ml",,,9,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","skull filling",
192,"Chordata","Mammalia","Peramelemorphia","Thylacomyidae","Macrotis","lagotis",,"brain size",6.57,"ml",,,11,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","skull filling",
193,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","wilhelmina",,"brain size",0.78,"ml",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","skull filling",
194,"Chordata","Mammalia","Peramelemorphia","Peramelidae","Isoodon","obesulus",,"brain size",3.89,"ml",,,11,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","skull filling",
195,"Chordata","Mammalia","Didelphimorphia","Didelphidae","Marmosa","mitis",,"brain size",0.7,"ml",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","skull filling",
196,"Chordata","Mammalia","Diprotodontia","Pseudocheiridae","Petauroides","volans",,"brain size",5.03,"ml",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","skull filling",
197,"Chordata","Mammalia","Diprotodontia","Macropodidae","Petrogale","venusta",,"brain size",16.5,"ml",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","skull filling",
198,"Chordata","Mammalia","Diprotodontia","Pseudocheiridae","Pseudocheirus","occidentalis",,"brain size",5.58,"ml",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","skull filling",
199,"Chordata","Mammalia","Diprotodontia","Phalangeridae","Trichosurus","fuliginosus",,"brain size",12,"ml",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","skull filling",
1,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Dasyurus","spartacus",,"body mass",487,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
2,"Chordata","Mammalia","Didelphimorphia","Didelphidae","Thylamys","pallidior",,"body mass",20.7,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
3,"Chordata","Mammalia","Diprotodontia","Petauridae","Petaurus","biacensis",,"body mass",84.5,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
4,"Chordata","Mammalia","Diprotodontia","Petauridae","Petaurus","abidi",,"body mass",284,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
5,"Chordata","Mammalia","Diprotodontia","Phalangeridae","Phalanger","rothschildi",,"body mass",1244,"g",,,5,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
6,"Chordata","Mammalia","Diprotodontia","Phalangeridae","Strigocuscus","pelengensis",,"body mass",991,"g",,,7,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
7,"Chordata","Mammalia","Diprotodontia","Phalangeridae","Phalanger","intercastellanus",,"body mass",1434,"g",,,8,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
8,"Chordata","Mammalia","Diprotodontia","Phalangeridae","Spilocuscus","kraemeri",,"body mass",1547,"g",,,7,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
9,"Chordata","Mammalia","Peramelemorphia","Peramelidae","Rhynchomeles","prattorum",,"body mass",907,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
10,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Planigale","tenuirostris",,"body mass",3.9,"g",,,7,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
11,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Planigale","ingrami",,"body mass",4.1,"g",,,6,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
12,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Planigale","gilesi",,"body mass",6.1,"g",,,5,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
13,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Planigale","maculata",,"body mass",6.7,"g",,,10,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
14,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Ningaui","ridei",,"body mass",4,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
15,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Ningaui","yvonneae",,"body mass",7.8,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
16,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Planigale","novaeguineae",,"body mass",8.6,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
17,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Sminthopsis","virginiae",,"body mass",10.5,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
18,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Sminthopsis","bindi",,"body mass",13.6,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
19,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Sminthopsis","douglasi",,"body mass",17.1,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
20,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Sminthopsis","crassicaudata",,"body mass",13.3,"g",,,20,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
21,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Sminthopsis","macroura",,"body mass",17,"g",,,5,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
22,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Sminthopsis","hirtipes",,"body mass",9,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
23,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Sminthopsis","leucopus",,"body mass",12.4,"g",,,21,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
24,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Parantechinus","roryi",,"body mass",16.6,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
25,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Sminthopsis","murina",,"body mass",15.9,"g",,,15,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
26,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Antechinomys","laniger",,"body mass",17.8,"g",,,9,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
27,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Sminthopsis","griseoventer",,"body mass",19.8,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
28,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Parantechinus","macdonnellensis",,"body mass",24,"g",,,5,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
29,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Parantechinus","rosamondae",,"body mass",19.9,"g",,,4,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
30,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","agilis",,"body mass",22.1,"g",,,18,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
31,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","bellus",,"body mass",45.8,"g",,,4,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
32,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","flavipes",,"body mass",30.7,"g",,,17,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
33,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Parantechinus","bilarni",,"body mass",29.4,"g",,,7,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
34,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","melanurus",,"body mass",25.8,"g",,,10,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
35,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","subtropicus",,"body mass",29.1,"g",,,9,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
36,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","minimus",,"body mass",36.3,"g",,,7,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
37,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","leo",,"body mass",60.2,"g",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
38,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","stuartii",,"body mass",29.8,"g",,,21,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
39,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","naso",,"body mass",36.3,"g",,,8,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
40,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Phascogale","calura",,"body mass",43.8,"g",,,5,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
41,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Antechinus","swainsonii",,"body mass",63.5,"g",,,13,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
42,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Murexia","rothschildi",,"body mass",62,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
43,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Phascolosorex","dorsalis",,"body mass",47.5,"g",,,6,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
44,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Parantechinus","apicalis",,"body mass",60.5,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
45,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Dasycercus","cristicauda",,"body mass",70,"g",,,11,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
46,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Dasyuroides","byrnei",,"body mass",98.4,"g",,,13,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
47,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Murexia","longicaudata",,"body mass",296.5,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
48,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Phascogale","tapoatafa",,"body mass",150,"g",,,20,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
49,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Myoictis","melas",,"body mass",131.1,"g",,,4,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
50,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Neophascogale","lorentzi",,"body mass",206.4,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
51,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Dasyurus","hallucatus",,"body mass",513,"g",,,14,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
52,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Dasyurus","albopunctatus",,"body mass",403,"g",,,14,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
53,"Chordata","Mammalia","Dasyuromorphia","Myrmecobiidae","Myrmecobius","fasciatus",,"body mass",405.4,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
54,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Dasyurus","geoffroii",,"body mass",760,"g",,,4,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
55,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Dasyurus","viverrinus",,"body mass",813,"g",,,26,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
56,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Dasyurus","maculatus",,"body mass",2599,"g",,,55,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
57,"Chordata","Mammalia","Dasyuromorphia","Dasyuridae","Sarcophilus","harrisii",,"body mass",7430,"g",,,34,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
58,"Chordata","Mammalia","Dasyuromorphia","Thylacinidae","Thylacinus","cynocephalus",,"body mass",28496,"g",,,18,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
59,"Chordata","Mammalia","Didelphimorphia","Didelphidae","Marmosa","elegans",,"body mass",20.1,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
60,"Chordata","Mammalia","Didelphimorphia","Didelphidae","Thylamys","elegans",,"body mass",25,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
61,"Chordata","Mammalia","Didelphimorphia","Didelphidae","Monodelphis","brevicaudata",,"body mass",64.6,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
62,"Chordata","Mammalia","Didelphimorphia","Didelphidae","Marmosa","mexicana",,"body mass",46.7,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
63,"Chordata","Mammalia","Didelphimorphia","Didelphidae","Marmosa","murina",,"body mass",60,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
64,"Chordata","Mammalia","Didelphimorphia","Didelphidae","Marmosa","rubra",,"body mass",60,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
65,"Chordata","Mammalia","Didelphimorphia","Didelphidae","Caluromys","derbianus",,"body mass",289,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
66,"Chordata","Mammalia","Didelphimorphia","Didelphidae","Caluromys","philander",,"body mass",277,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
67,"Chordata","Mammalia","Didelphimorphia","Didelphidae","Metachirus","nudicaudatus",,"body mass",390,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
68,"Chordata","Mammalia","Didelphimorphia","Didelphidae","Philander","opossum",,"body mass",570,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
69,"Chordata","Mammalia","Didelphimorphia","Didelphidae","Didelphis","marsupialis",,"body mass",2842,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
70,"Chordata","Mammalia","Didelphimorphia","Didelphidae","Didelphis","virginiana",,"body mass",2797,"g",,,11,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
71,"Chordata","Mammalia","Diprotodontia","Burramyidae","Cercartetus","concinnus",,"body mass",9.5,"g",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
72,"Chordata","Mammalia","Diprotodontia","Acrobatidae","Acrobates","pygmaeus",,"body mass",8.9,"g",,,14,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
73,"Chordata","Mammalia","Diprotodontia","Burramyidae","Cercartetus","lepidus",,"body mass",7.8,"g",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
74,"Chordata","Mammalia","Diprotodontia","Tarsipedidae","Tarsipes","rostratus",,"body mass",9,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
75,"Chordata","Mammalia","Diprotodontia","Burramyidae","Cercartetus","nanus",,"body mass",12,"g",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
76,"Chordata","Mammalia","Diprotodontia","Burramyidae","Cercartetus","caudatus",,"body mass",19.3,"g",,,11,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
77,"Chordata","Mammalia","Diprotodontia","Acrobatidae","Distoechurus","pennatus",,"body mass",45.4,"g",,,8,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
78,"Chordata","Mammalia","Diprotodontia","Burramyidae","Burramys","parvus",,"body mass",36.6,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
79,"Chordata","Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirulus","canescens",,"body mass",141,"g",,,4,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
80,"Chordata","Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirulus","mayeri",,"body mass",125,"g",,,9,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
81,"Chordata","Mammalia","Diprotodontia","Petauridae","Petaurus","breviceps",,"body mass",89.1,"g",,,20,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
82,"Chordata","Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirulus","schlegeli",,"body mass",246,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
83,"Chordata","Mammalia","Diprotodontia","Petauridae","Gymnobelideus","leadbeateri",,"body mass",90.5,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
84,"Chordata","Mammalia","Diprotodontia","Petauridae","Petaurus","norfolcensis",,"body mass",191,"g",,,14,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
85,"Chordata","Mammalia","Diprotodontia","Pseudocheiridae","Hemibelideus","lemuroides",,"body mass",496,"g",,,2,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
86,"Chordata","Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirulus","caroli",,"body mass",440,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
87,"Chordata","Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirulus","forbesi",,"body mass",523,"g",,,6,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
88,"Chordata","Mammalia","Diprotodontia","Pseudocheiridae","Pseudochirulus","herbertensis",,"body mass",900,"g",,,3,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
89,"Chordata","Mammalia","Diprotodontia","Petauridae","Dactylonax","tatei",,"body mass",252,"g",,,1,"",215,"Ashwell, 2008",2008,"Ashwell, K. W. S. (2008). Encephalization of Australian and New Guinean marsupials. Brain, Behavior and Evolution, 71(3), 181-199","",
